,Commune,Total,1HH,2HH,3HH,4HH,5HH,6HH
1091,Tecknau,820.0,67.0,234.0,129.0,244.0,105.0,41.0
1092,Tenniken,873.0,94.0,296.0,198.0,184.0,70.0,31.0
1093,Thürnen,1338.0,165.0,430.0,246.0,312.0,130.0,55.0
1094,Wenslingen,704.0,73.0,202.0,126.0,184.0,70.0,49.0
1095,Wintersingen,626.0,61.0,226.0,81.0,132.0,75.0,51.0
1096,Wittinsburg,412.0,41.0,102.0,66.0,120.0,45.0,38.0
1097,Zeglingen,443.0,49.0,144.0,66.0,124.0,35.0,25.0
1098,Zunzgen,2457.0,276.0,766.0,522.0,656.0,150.0,87.0
1099,Arboldswil,530.0,45.0,200.0,54.0,124.0,75.0,32.0
1100,Bennwil,626.0,61.0,176.0,114.0,164.0,75.0,36.0
1101,Bretzwil,765.0,64.0,188.0,129.0,204.0,115.0,65.0
1102,Diegten,1528.0,150.0,450.0,225.0,392.0,225.0,86.0
1103,Eptingen,520.0,71.0,156.0,114.0,100.0,65.0,14.0
1104,Hölstein,2318.0,230.0,722.0,414.0,556.0,255.0,141.0
1105,Lampenberg,504.0,48.0,160.0,87.0,108.0,65.0,36.0
1106,Langenbruck,924.0,136.0,246.0,195.0,192.0,105.0,50.0
1107,Lauwil,331.0,32.0,104.0,45.0,92.0,40.0,18.0
1108,Liedertswil,159.0,22.0,58.0,33.0,24.0,10.0,12.0
1109,Niederdorf,1731.0,195.0,488.0,276.0,444.0,215.0,113.0
1110,Oberdorf (BL),2296.0,252.0,630.0,411.0,540.0,280.0,183.0
1111,Reigoldswil,1526.0,189.0,424.0,276.0,412.0,125.0,100.0
1112,Titterten,405.0,49.0,130.0,69.0,84.0,55.0,18.0
1113,Waldenburg,1187.0,191.0,316.0,174.0,236.0,130.0,140.0
1114,Schaffhausen,75444.0,12260.0,23646.0,12417.0,16488.0,7135.0,3498.0
1115,Gächlingen,762.0,101.0,256.0,105.0,152.0,80.0,68.0
1116,Guntmadingen,223.0,20.0,60.0,39.0,48.0,30.0,26.0
1117,Löhningen,1346.0,131.0,392.0,219.0,380.0,145.0,79.0
1118,Neunkirch,1951.0,254.0,556.0,369.0,480.0,215.0,77.0
1119,Büttenhardt,364.0,28.0,96.0,84.0,72.0,50.0,34.0
1120,Dörflingen,888.0,74.0,280.0,180.0,228.0,75.0,51.0
1121,Lohn (SH),701.0,61.0,208.0,96.0,228.0,65.0,43.0
1122,Stetten (SH),1195.0,89.0,362.0,150.0,368.0,190.0,36.0
1123,Thayngen,4910.0,716.0,1622.0,864.0,1040.0,480.0,188.0
1124,Bargen (SH),261.0,40.0,92.0,39.0,52.0,25.0,13.0
1125,Beringen,3522.0,438.0,1184.0,576.0,860.0,315.0,149.0
1126,Buchberg,832.0,79.0,268.0,138.0,200.0,105.0,42.0
1127,Merishausen,780.0,56.0,158.0,111.0,260.0,125.0,70.0
1128,Neuhausen am Rheinfall,10018.0,1987.0,3150.0,1614.0,2028.0,775.0,464.0
1129,Rüdlingen,729.0,60.0,248.0,108.0,232.0,75.0,6.0
1130,Schaffhausen,34197.0,6466.0,10804.0,5610.0,6988.0,2925.0,1404.0
1131,Beggingen,507.0,55.0,132.0,93.0,92.0,80.0,55.0
1132,Schleitheim,1655.0,217.0,460.0,258.0,308.0,285.0,127.0
1133,Siblingen,769.0,86.0,250.0,126.0,200.0,95.0,12.0
1134,Buch (SH),307.0,38.0,114.0,48.0,48.0,40.0,19.0
1135,Hemishofen,426.0,44.0,136.0,60.0,100.0,55.0,31.0
1136,Ramsen,1314.0,146.0,424.0,222.0,356.0,120.0,46.0
1137,Stein am Rhein,3098.0,533.0,1022.0,513.0,696.0,220.0,114.0
1138,Hallau,2005.0,272.0,630.0,327.0,384.0,240.0,152.0
1139,Oberhallau,429.0,35.0,126.0,69.0,112.0,55.0,32.0
1140,Trasadingen,578.0,71.0,184.0,75.0,160.0,50.0,38.0
1141,Wilchingen,1677.0,163.0,432.0,324.0,416.0,220.0,122.0
1142,Appenzell Ausserrhoden,52260.0,7132.0,14974.0,8661.0,11608.0,6275.0,3610.0
1143,Herisau,14809.0,2424.0,4298.0,2502.0,3348.0,1440.0,797.0
1144,Hundwil,941.0,86.0,232.0,102.0,200.0,200.0,121.0
1145,Schönengrund,504.0,66.0,138.0,72.0,92.0,80.0,56.0
1146,Schwellbrunn,1449.0,140.0,342.0,216.0,284.0,245.0,222.0
1147,Stein (AR),1359.0,139.0,370.0,216.0,336.0,190.0,108.0
1148,Urnäsch,2218.0,300.0,628.0,267.0,488.0,310.0,225.0
1149,Waldstatt,1762.0,146.0,474.0,267.0,380.0,260.0,235.0
1150,Bühler,1674.0,196.0,454.0,282.0,424.0,205.0,113.0
1151,Gais,2984.0,360.0,860.0,441.0,636.0,445.0,242.0
1152,Speicher,4100.0,564.0,1162.0,663.0,952.0,540.0,219.0
1153,Teufen (AR),5748.0,801.0,1724.0,1005.0,1280.0,620.0,318.0
1154,Trogen,1646.0,195.0,442.0,288.0,396.0,200.0,125.0
1155,Grub (AR),972.0,82.0,292.0,171.0,228.0,105.0,94.0
1156,Heiden,3951.0,556.0,1080.0,756.0,928.0,420.0,211.0
1157,Lutzenberg,1254.0,142.0,448.0,240.0,228.0,155.0,41.0
1158,Rehetobel,1657.0,190.0,492.0,273.0,352.0,225.0,125.0
1159,Reute (AR),631.0,87.0,212.0,102.0,120.0,75.0,35.0
1160,Wald (AR),827.0,117.0,194.0,123.0,164.0,125.0,104.0
1161,Walzenhausen,2059.0,320.0,604.0,354.0,416.0,245.0,120.0
1162,Wolfhalden,1715.0,221.0,528.0,321.0,356.0,190.0,99.0
1163,Appenzell Innerrhoden,15411.0,1705.0,3654.0,2283.0,3436.0,2735.0,1598.0
1164,Appenzell,5531.0,763.0,1458.0,906.0,1224.0,815.0,365.0
1165,Gonten,1392.0,140.0,286.0,183.0,304.0,240.0,239.0
1166,Rüte,3375.0,310.0,692.0,462.0,856.0,705.0,350.0
1167,Schlatt-Haslen,1128.0,94.0,244.0,138.0,200.0,235.0,217.0
1168,Schwende,2112.0,193.0,440.0,318.0,448.0,505.0,208.0
1169,Oberegg,1873.0,205.0,534.0,276.0,404.0,235.0,219.0
1170,St. Gallen,474404.0,66960.0,131570.0,77745.0,109812.0,56380.0,31937.0
1171,Häggenschwil,1185.0,101.0,264.0,129.0,344.0,215.0,132.0
1172,Muolen,1148.0,91.0,310.0,132.0,264.0,185.0,166.0
1173,St. Gallen,71504.0,15720.0,21658.0,11604.0,13528.0,5710.0,3284.0
1174,Wittenbach,9307.0,1302.0,2818.0,1641.0,2232.0,885.0,429.0
1175,Berg (SG),840.0,60.0,226.0,117.0,228.0,95.0,114.0
1176,Eggersriet,2151.0,226.0,616.0,345.0,548.0,270.0,146.0
1177,Goldach,9009.0,1396.0,2806.0,1560.0,2036.0,850.0,361.0
1178,Mörschwil,3485.0,300.0,970.0,573.0,908.0,525.0,209.0
1179,Rorschach,8495.0,1794.0,2234.0,1335.0,1460.0,1025.0,647.0
1180,Rorschacherberg,6840.0,1000.0,2102.0,1176.0,1564.0,685.0,313.0
1181,Steinach,3262.0,449.0,1034.0,552.0,788.0,340.0,99.0
1182,Tübach,1263.0,139.0,370.0,165.0,348.0,150.0,91.0
1183,Untereggen,1032.0,62.0,210.0,213.0,288.0,165.0,94.0
1184,Au (SG),7003.0,1008.0,1990.0,1308.0,1556.0,705.0,436.0
1185,Balgach,4429.0,550.0,1304.0,762.0,1032.0,540.0,241.0
1186,Berneck,3646.0,465.0,1002.0,618.0,952.0,475.0,134.0
1187,Diepoldsau,5766.0,541.0,1458.0,993.0,1552.0,780.0,442.0
1188,Rheineck,3261.0,502.0,882.0,561.0,848.0,340.0,128.0
1189,St. Margrethen,5548.0,786.0,1398.0,1005.0,1212.0,760.0,387.0
1190,Thal,6213.0,823.0,1696.0,1092.0,1464.0,740.0,398.0
1191,Widnau,8727.0,945.0,2402.0,1476.0,2344.0,1025.0,535.0
1192,Altstätten,10737.0,1500.0,2922.0,1755.0,2256.0,1390.0,914.0
1193,Eichberg,1465.0,141.0,368.0,228.0,412.0,230.0,86.0
1194,Marbach (SG),2040.0,173.0,456.0,348.0,620.0,285.0,158.0
1195,Oberriet (SG),8202.0,831.0,1892.0,1413.0,2244.0,1180.0,642.0
1196,Rebstein,4299.0,547.0,1120.0,744.0,1028.0,545.0,315.0
1197,Rüthi (SG),2070.0,236.0,592.0,354.0,432.0,275.0,181.0
1198,Buchs (SG),11182.0,1593.0,2986.0,1944.0,2356.0,1310.0,993.0
1199,Gams,3086.0,307.0,700.0,513.0,780.0,505.0,281.0
1200,Grabs,6798.0,690.0,1798.0,1167.0,1692.0,905.0,546.0
1201,Sennwald,4869.0,632.0,1334.0,888.0,1188.0,535.0,292.0
1202,Sevelen,4592.0,575.0,1248.0,786.0,1040.0,535.0,408.0
1203,Wartau,5051.0,648.0,1366.0,768.0,1284.0,655.0,330.0
1204,Bad Ragaz,5396.0,871.0,1588.0,939.0,1228.0,495.0,275.0
1205,Flums,4795.0,569.0,1088.0,729.0,1188.0,780.0,441.0
1206,Mels,8320.0,856.0,2028.0,1467.0,2092.0,1280.0,597.0
1207,Pfäfers,1524.0,173.0,384.0,189.0,328.0,340.0,110.0
1208,Quarten,2610.0,370.0,798.0,357.0,540.0,360.0,185.0
1209,Sargans,5369.0,755.0,1634.0,987.0,1160.0,530.0,303.0
1210,Vilters-Wangs,4407.0,507.0,1062.0,771.0,1220.0,590.0,257.0
1211,Walenstadt,5347.0,705.0,1428.0,933.0,1296.0,685.0,300.0
1212,Amden,1608.0,261.0,530.0,234.0,312.0,175.0,96.0
1213,Benken (SG),2659.0,242.0,612.0,471.0,720.0,410.0,204.0
1214,Kaltbrunn,4346.0,464.0,1074.0,699.0,1124.0,625.0,360.0
1215,Rieden,670.0,79.0,194.0,78.0,192.0,100.0,27.0
1216,Schänis,3556.0,367.0,916.0,627.0,912.0,470.0,264.0
1217,Weesen,1528.0,249.0,446.0,222.0,364.0,145.0,102.0
1218,Ernetschwil,1426.0,136.0,396.0,201.0,372.0,175.0,146.0
1219,Eschenbach (SG),5603.0,534.0,1390.0,921.0,1568.0,735.0,455.0
1220,Goldingen,1107.0,104.0,278.0,153.0,280.0,180.0,112.0
1221,Gommiswald,2754.0,372.0,786.0,441.0,572.0,380.0,203.0
1222,St. Gallenkappel,1818.0,182.0,466.0,282.0,416.0,335.0,137.0
1223,Schmerikon,3369.0,396.0,958.0,591.0,932.0,305.0,187.0
1224,Uznach,5794.0,600.0,1486.0,981.0,1472.0,835.0,420.0
1225,Rapperswil-Jona,25926.0,3932.0,8044.0,4368.0,6264.0,2295.0,1023.0
1226,Ebnat-Kappel,4758.0,653.0,1424.0,666.0,1120.0,650.0,245.0
1227,Stein (SG),363.0,45.0,86.0,60.0,60.0,70.0,42.0
1228,Nesslau-Krummenau,3257.0,395.0,866.0,435.0,736.0,450.0,375.0
1229,Wildhaus-Alt St. Johann,2563.0,387.0,656.0,372.0,520.0,300.0,328.0
1230,Hemberg,922.0,76.0,232.0,150.0,124.0,175.0,165.0
1231,Krinau,260.0,33.0,78.0,39.0,60.0,25.0,25.0
1232,Lichtensteig,1910.0,395.0,512.0,291.0,380.0,220.0,112.0
1233,Oberhelfenschwil,1298.0,128.0,306.0,183.0,248.0,225.0,208.0
1234,Wattwil,7884.0,1050.0,2172.0,1191.0,1772.0,1015.0,684.0
1235,Neckertal,4043.0,452.0,1042.0,615.0,748.0,575.0,611.0
1236,Bütschwil,3300.0,368.0,796.0,474.0,712.0,605.0,345.0
1237,Kirchberg (SG),8162.0,884.0,1942.0,1329.0,2052.0,1230.0,725.0
1238,Lütisburg,1367.0,117.0,326.0,231.0,276.0,235.0,182.0
1239,Mosnang,2810.0,237.0,598.0,372.0,604.0,515.0,484.0
1240,Degersheim,3818.0,497.0,1012.0,522.0,824.0,500.0,463.0
1241,Flawil,9901.0,1362.0,2614.0,1590.0,2512.0,1180.0,643.0
1242,Ganterschwil,1179.0,96.0,294.0,177.0,288.0,160.0,164.0
1243,Jonschwil,3636.0,333.0,934.0,570.0,1040.0,525.0,234.0
1244,Oberuzwil,5846.0,635.0,1534.0,951.0,1400.0,820.0,506.0
1245,Uzwil,12571.0,1495.0,3426.0,2019.0,3048.0,1700.0,883.0
1246,Bronschhofen,4620.0,577.0,1374.0,621.0,1140.0,595.0,313.0
1247,Niederbüren,1416.0,113.0,292.0,216.0,352.0,240.0,203.0
1248,Niederhelfenschwil,2915.0,192.0,584.0,438.0,756.0,630.0,315.0
1249,Oberbüren,4071.0,367.0,1092.0,627.0,1052.0,580.0,353.0
1250,Wil (SG),17564.0,3065.0,5434.0,2796.0,3600.0,1680.0,989.0
1251,Zuzwil (SG),4610.0,414.0,1240.0,819.0,1360.0,555.0,222.0
1252,Andwil (SG),1854.0,159.0,440.0,267.0,508.0,295.0,185.0
1253,Gaiserwald,7979.0,920.0,2262.0,1443.0,2092.0,865.0,397.0
1254,Gossau (SG),17742.0,2403.0,5162.0,2817.0,4164.0,2130.0,1066.0
1255,Waldkirch,3348.0,255.0,722.0,558.0,884.0,595.0,334.0
1257,Alvaschein,137.0,14.0,36.0,39.0,24.0,5.0,19.0
1258,Mon,94.0,7.0,26.0,12.0,28.0,15.0,6.0
1259,Mutten,73.0,10.0,18.0,3.0,16.0,20.0,6.0
1260,Stierva,131.0,19.0,36.0,18.0,28.0,30.0,0.0
1261,Tiefencastel,240.0,36.0,58.0,39.0,68.0,20.0,19.0
1262,Vaz/Obervaz,2563.0,454.0,738.0,531.0,552.0,215.0,73.0
1263,Alvaneu,399.0,64.0,124.0,60.0,84.0,35.0,32.0
1264,Brienz/Brinzauls,120.0,22.0,42.0,18.0,20.0,0.0,18.0
1265,Lantsch/Lenz,524.0,93.0,148.0,87.0,144.0,40.0,12.0
1266,Schmitten (GR),246.0,39.0,84.0,39.0,48.0,30.0,6.0
1267,Surava,201.0,36.0,46.0,39.0,48.0,25.0,7.0
1268,Bergün/Bravuogn,457.0,72.0,116.0,72.0,76.0,70.0,51.0
1269,Filisur,453.0,53.0,140.0,69.0,112.0,55.0,24.0
1271,Cunter,231.0,42.0,60.0,45.0,44.0,20.0,20.0
1272,Marmorera,38.0,6.0,12.0,3.0,12.0,5.0,0.0
1273,Mulegns,29.0,6.0,14.0,0.0,4.0,5.0,0.0
1274,Riom-Parsonz,288.0,52.0,82.0,27.0,68.0,35.0,24.0
1275,Salouf,214.0,27.0,44.0,21.0,56.0,60.0,6.0
1276,Savognin,945.0,184.0,274.0,156.0,200.0,125.0,6.0
1277,Sur,88.0,19.0,34.0,18.0,12.0,5.0,0.0
1278,Tinizong-Rona,323.0,52.0,92.0,72.0,68.0,25.0,14.0
1279,Brusio,1087.0,154.0,258.0,240.0,248.0,150.0,37.0
1280,Poschiavo,3468.0,447.0,834.0,660.0,932.0,460.0,135.0
1281,Castrisch,385.0,59.0,110.0,96.0,80.0,20.0,20.0
1282,Falera,588.0,62.0,178.0,120.0,168.0,40.0,20.0
1283,Ilanz,2129.0,343.0,588.0,423.0,476.0,245.0,54.0
1284,Laax,1364.0,279.0,458.0,252.0,248.0,85.0,42.0
1285,Ladir,112.0,19.0,38.0,15.0,28.0,0.0,12.0
1286,Luven,199.0,27.0,38.0,27.0,48.0,45.0,14.0
1287,Pitasch,106.0,15.0,36.0,9.0,20.0,20.0,6.0
1288,Riein,65.0,6.0,20.0,24.0,4.0,5.0,6.0
1289,Ruschein,340.0,58.0,80.0,54.0,96.0,40.0,12.0
1290,Sagogn,653.0,94.0,162.0,114.0,204.0,60.0,19.0
1292,Schnaus,122.0,16.0,24.0,24.0,32.0,20.0,6.0
1293,Sevgein,197.0,18.0,48.0,42.0,44.0,20.0,25.0
1294,Valendas,297.0,34.0,82.0,39.0,56.0,55.0,31.0
1295,Versam,224.0,36.0,54.0,45.0,44.0,25.0,20.0
1296,Cumbel,232.0,35.0,50.0,33.0,56.0,40.0,18.0
1297,Duvin,84.0,7.0,12.0,12.0,24.0,10.0,19.0
1298,Degen,235.0,35.0,62.0,66.0,52.0,20.0,0.0
1299,Lumbrein,360.0,48.0,100.0,48.0,76.0,45.0,43.0
1300,Morissen,216.0,26.0,60.0,42.0,32.0,50.0,6.0
1301,St. Martin,31.0,3.0,6.0,3.0,8.0,0.0,11.0
1302,Suraua,241.0,35.0,50.0,39.0,76.0,35.0,6.0
1303,Vals,995.0,135.0,260.0,138.0,224.0,150.0,88.0
1304,Vignogn,170.0,18.0,48.0,24.0,36.0,30.0,14.0
1305,Vella,426.0,53.0,88.0,63.0,164.0,40.0,18.0
1306,Vrin,251.0,32.0,60.0,33.0,52.0,30.0,44.0
1307,Andiast,224.0,39.0,40.0,24.0,64.0,45.0,12.0
1308,Obersaxen,814.0,110.0,238.0,138.0,184.0,105.0,39.0
1309,Pigniu,33.0,4.0,6.0,9.0,4.0,10.0,0.0
1310,Rueun,412.0,59.0,100.0,60.0,84.0,90.0,19.0
1311,Siat,171.0,27.0,38.0,30.0,40.0,30.0,6.0
1312,Waltensburg/Vuorz,360.0,42.0,100.0,45.0,88.0,60.0,25.0
1313,Mundaun,308.0,50.0,96.0,39.0,60.0,50.0,13.0
1314,Almens,222.0,25.0,50.0,39.0,52.0,25.0,31.0
1315,Fürstenau,340.0,41.0,106.0,54.0,108.0,25.0,6.0
1316,Paspels,441.0,51.0,90.0,84.0,112.0,60.0,44.0
1317,Pratval,253.0,31.0,68.0,54.0,64.0,30.0,6.0
1318,Rodels,261.0,42.0,84.0,66.0,44.0,25.0,0.0
1319,Rothenbrunnen,297.0,38.0,84.0,36.0,68.0,65.0,6.0
1320,Scharans,780.0,88.0,196.0,96.0,196.0,140.0,64.0
1321,Sils im Domleschg,875.0,104.0,268.0,162.0,188.0,90.0,63.0
1322,Safien,293.0,38.0,54.0,48.0,40.0,70.0,43.0
1323,Tenna,110.0,8.0,28.0,15.0,16.0,25.0,18.0
1324,Cazis,1958.0,234.0,554.0,330.0,456.0,235.0,149.0
1325,Flerden,212.0,14.0,42.0,24.0,56.0,45.0,31.0
1326,Masein,409.0,36.0,88.0,93.0,92.0,70.0,30.0
1327,Thusis,2808.0,433.0,788.0,516.0,632.0,290.0,149.0
1328,Tschappina,136.0,15.0,38.0,21.0,52.0,10.0,0.0
1329,Urmein,111.0,16.0,60.0,9.0,16.0,10.0,0.0
1330,Tomils,713.0,86.0,170.0,129.0,148.0,90.0,90.0
1331,Avers,171.0,29.0,38.0,36.0,36.0,0.0,32.0
1332,Hinterrhein,65.0,9.0,14.0,9.0,12.0,15.0,6.0
1333,Nufenen,157.0,14.0,38.0,15.0,32.0,45.0,13.0
1334,Splügen,389.0,74.0,136.0,45.0,76.0,30.0,28.0
1335,Sufers,123.0,17.0,28.0,18.0,24.0,30.0,6.0
1336,Andeer,865.0,137.0,270.0,132.0,156.0,115.0,55.0
1337,Casti-Wergenstein,50.0,7.0,6.0,9.0,12.0,10.0,6.0
1338,Donat,213.0,21.0,48.0,21.0,40.0,45.0,38.0
1339,Lohn (GR),46.0,7.0,8.0,6.0,4.0,15.0,6.0
1340,Mathon,49.0,8.0,10.0,0.0,4.0,15.0,12.0
1341,Rongellen,51.0,3.0,16.0,24.0,8.0,0.0,0.0
1342,Zillis-Reischen,418.0,65.0,106.0,69.0,108.0,45.0,25.0
1343,Ferrera,86.0,22.0,28.0,6.0,20.0,10.0,0.0
1344,Bonaduz,2793.0,391.0,678.0,507.0,796.0,365.0,56.0
1345,Domat/Ems,7311.0,893.0,1932.0,1407.0,1936.0,860.0,283.0
1346,Rhäzüns,1324.0,140.0,342.0,207.0,388.0,175.0,72.0
1347,Felsberg,2265.0,249.0,614.0,435.0,668.0,220.0,79.0
1348,Flims,2648.0,512.0,890.0,462.0,500.0,205.0,79.0
1349,Tamins,1204.0,148.0,410.0,237.0,224.0,130.0,55.0
1350,Trin,1213.0,177.0,350.0,249.0,276.0,135.0,26.0
1351,Ardez,417.0,60.0,128.0,81.0,92.0,50.0,6.0
1352,Guarda,160.0,26.0,46.0,24.0,32.0,20.0,12.0
1353,Lavin,222.0,26.0,58.0,39.0,60.0,25.0,14.0
1354,Susch,219.0,26.0,50.0,57.0,64.0,10.0,12.0
1355,Tarasp,343.0,81.0,90.0,63.0,80.0,15.0,14.0
1356,Zernez,1132.0,149.0,342.0,234.0,228.0,150.0,29.0
1357,Ramosch,471.0,55.0,128.0,72.0,128.0,45.0,43.0
1358,Samnaun,753.0,139.0,160.0,168.0,200.0,80.0,6.0
1359,Tschlin,434.0,35.0,126.0,57.0,160.0,35.0,21.0
1360,Ftan,514.0,78.0,128.0,105.0,124.0,55.0,24.0
1361,Scuol,2282.0,345.0,664.0,504.0,512.0,215.0,42.0
1362,Sent,891.0,120.0,224.0,147.0,216.0,145.0,39.0
1363,Bever,657.0,98.0,170.0,135.0,152.0,80.0,22.0
1364,Celerina/Schlarigna,1490.0,297.0,356.0,300.0,328.0,165.0,44.0
1365,Madulain,212.0,45.0,58.0,30.0,64.0,15.0,0.0
1366,Pontresina,1935.0,380.0,472.0,420.0,456.0,145.0,62.0
1367,La Punt-Chamues-ch,742.0,118.0,204.0,144.0,180.0,60.0,36.0
1368,Samedan,2970.0,543.0,898.0,552.0,728.0,175.0,74.0
1369,St. Moritz,5115.0,994.0,1384.0,885.0,1020.0,290.0,542.0
1370,S-chanf,729.0,92.0,198.0,141.0,160.0,85.0,53.0
1371,Sils im Engadin/Segl,797.0,166.0,206.0,147.0,156.0,75.0,47.0
1372,Silvaplana,998.0,301.0,294.0,165.0,144.0,70.0,24.0
1373,Zuoz,1137.0,236.0,306.0,219.0,308.0,45.0,23.0
1374,Bregaglia,1556.0,246.0,360.0,261.0,352.0,235.0,102.0
1375,Arvigo,89.0,24.0,18.0,9.0,24.0,0.0,14.0
1376,Braggio,55.0,11.0,14.0,6.0,24.0,0.0,0.0
1377,Buseno,104.0,26.0,32.0,12.0,12.0,10.0,12.0
1378,Castaneda,226.0,33.0,72.0,51.0,40.0,20.0,10.0
1379,Cauco,35.0,3.0,4.0,6.0,12.0,10.0,0.0
1380,Rossa,114.0,27.0,44.0,27.0,16.0,0.0,0.0
1381,Santa Maria in Calanca,109.0,29.0,46.0,21.0,8.0,5.0,0.0
1382,Selma,33.0,6.0,12.0,6.0,4.0,5.0,0.0
1383,Lostallo,713.0,92.0,162.0,186.0,184.0,50.0,39.0
1384,Mesocco,1212.0,230.0,330.0,231.0,288.0,120.0,13.0
1385,Soazza,337.0,48.0,92.0,63.0,88.0,40.0,6.0
1386,Cama,520.0,63.0,156.0,114.0,156.0,25.0,6.0
1387,Grono,937.0,125.0,258.0,165.0,236.0,105.0,48.0
1388,Leggia,123.0,15.0,36.0,15.0,52.0,5.0,0.0
1389,Roveredo (GR),2375.0,326.0,658.0,516.0,548.0,225.0,102.0
1390,San Vittore,717.0,116.0,172.0,156.0,212.0,55.0,6.0
1391,Verdabbio,147.0,27.0,34.0,18.0,40.0,15.0,13.0
1392,Val Müstair,1522.0,216.0,390.0,234.0,316.0,225.0,141.0
1393,Davos,10789.0,1991.0,3072.0,1899.0,2392.0,945.0,490.0
1394,Fideris,596.0,66.0,144.0,81.0,144.0,100.0,61.0
1395,Furna,186.0,21.0,42.0,24.0,32.0,25.0,42.0
1396,Jenaz,1147.0,142.0,302.0,246.0,276.0,95.0,86.0
1397,Klosters-Serneus,3791.0,644.0,1210.0,621.0,768.0,455.0,93.0
1398,Conters im Prättigau,222.0,28.0,74.0,45.0,52.0,10.0,13.0
1399,Küblis,832.0,126.0,218.0,126.0,212.0,75.0,75.0
1400,Saas,749.0,121.0,194.0,120.0,156.0,115.0,43.0
1401,Luzein,1152.0,153.0,320.0,165.0,216.0,185.0,113.0
1402,St. Antönien,364.0,38.0,88.0,24.0,108.0,75.0,31.0
1403,Chur,33116.0,6679.0,10732.0,5781.0,6644.0,2430.0,850.0
1404,Churwalden,2000.0,293.0,594.0,375.0,428.0,195.0,115.0
1405,Arosa,2193.0,476.0,608.0,384.0,328.0,170.0,227.0
1406,Calfreisen,60.0,5.0,14.0,6.0,24.0,5.0,6.0
1407,Castiel,125.0,18.0,28.0,30.0,4.0,45.0,0.0
1408,Langwies,291.0,53.0,118.0,54.0,20.0,40.0,6.0
1409,Lüen,82.0,10.0,28.0,18.0,4.0,10.0,12.0
1410,Maladers,493.0,65.0,202.0,93.0,72.0,30.0,31.0
1411,Molinis,124.0,12.0,44.0,18.0,20.0,30.0,0.0
1412,Peist,211.0,26.0,58.0,30.0,24.0,35.0,38.0
1413,St. Peter-Pagig,218.0,41.0,64.0,54.0,44.0,15.0,0.0
1414,Tschiertschen-Praden,304.0,47.0,118.0,72.0,56.0,5.0,6.0
1415,Haldenstein,999.0,120.0,256.0,165.0,280.0,120.0,58.0
1416,Igis,7762.0,974.0,2190.0,1386.0,2016.0,925.0,271.0
1417,Mastrils,544.0,86.0,172.0,93.0,100.0,65.0,28.0
1418,Trimmis,3038.0,350.0,890.0,549.0,832.0,345.0,72.0
1419,Untervaz,2334.0,237.0,594.0,396.0,720.0,300.0,87.0
1420,Zizers,3144.0,407.0,914.0,522.0,792.0,380.0,129.0
1421,Fläsch,578.0,87.0,180.0,75.0,140.0,55.0,41.0
1422,Jenins,869.0,101.0,248.0,126.0,220.0,125.0,49.0
1423,Maienfeld,2536.0,362.0,746.0,507.0,540.0,260.0,121.0
1424,Malans,2187.0,274.0,600.0,363.0,612.0,265.0,73.0
1425,Grüsch,1874.0,243.0,516.0,252.0,536.0,250.0,77.0
1426,Schiers,2539.0,336.0,636.0,408.0,616.0,345.0,198.0
1427,Seewis im Prättigau,1369.0,154.0,342.0,189.0,344.0,215.0,125.0
1428,Breil/Brigels,1267.0,149.0,234.0,207.0,324.0,185.0,168.0
1429,Disentis/Mustér,1977.0,285.0,530.0,396.0,432.0,285.0,49.0
1430,Medel (Lucmagn),398.0,49.0,82.0,63.0,88.0,80.0,36.0
1431,Schlans,71.0,10.0,26.0,6.0,12.0,10.0,7.0
1432,Sumvitg,1231.0,143.0,324.0,180.0,268.0,195.0,121.0
1433,Tujetsch,1642.0,236.0,366.0,225.0,388.0,170.0,257.0
1434,Trun,1130.0,174.0,308.0,165.0,220.0,175.0,88.0
1435,Aargau,609736.0,80016.0,184988.0,106929.0,147108.0,61030.0,29665.0
1436,Aarau,19303.0,4103.0,6252.0,3180.0,3592.0,1520.0,656.0
1437,Biberstein,1427.0,150.0,596.0,207.0,308.0,90.0,76.0
1438,Buchs (AG),7076.0,1122.0,2192.0,1152.0,1548.0,755.0,307.0
1439,Densbüren,671.0,75.0,216.0,111.0,180.0,70.0,19.0
1440,Erlinsbach (AG),3614.0,390.0,1224.0,690.0,852.0,300.0,158.0
1441,Gränichen,6818.0,778.0,2146.0,1191.0,1776.0,630.0,297.0
1442,Hirschthal,1470.0,161.0,454.0,222.0,380.0,180.0,73.0
1443,Küttigen,5690.0,795.0,1844.0,924.0,1428.0,500.0,199.0
1444,Muhen,3598.0,391.0,1114.0,636.0,908.0,315.0,234.0
1445,Oberentfelden,7492.0,988.0,2394.0,1218.0,1760.0,730.0,402.0
1446,Suhr,9466.0,1392.0,2666.0,1596.0,2304.0,1055.0,453.0
1447,Unterentfelden,3753.0,509.0,1126.0,600.0,888.0,430.0,200.0
1448,Baden,17940.0,3470.0,5908.0,3048.0,3760.0,1275.0,479.0
1449,Bellikon,1586.0,185.0,580.0,249.0,396.0,145.0,31.0
1450,Bergdietikon,2356.0,257.0,886.0,462.0,528.0,165.0,58.0
1451,Birmenstorf (AG),2635.0,269.0,800.0,522.0,696.0,260.0,88.0
1452,Ennetbaden,3058.0,531.0,1092.0,486.0,640.0,240.0,69.0
1453,Fislisbach,5295.0,738.0,1688.0,900.0,1324.0,445.0,200.0
